feature,mean_abs_shap
neighbourhood_Todt Hill,0.0013311539336114792
neighbourhood_Howard Beach,0.0013032963600979211
neighbourhood_Grymes Hill,0.0011398362682976217
neighbourhood_Belmont,0.0010715061991317559
neighbourhood_Ozone Park,0.001061002903181593
neighbourhood_Fordham,0.001054099741616428
neighbourhood_Woodhaven,0.0010207911117240693
neighbourhood_Edenwald,0.0010053709552143698
neighbourhood_Great Kills,0.0009945363454565987
neighbourhood_Tompkinsville,0.0009791151486028048
neighbourhood_Dyker Heights,0.0009774902998308283
neighbourhood_Highbridge,0.0009402673834130631
neighbourhood_Van Nest,0.0009376205140281687
neighbourhood_Belle Harbor,0.0009351118082280617
neighbourhood_East Morrisania,0.00088991872736701
neighbourhood_Corona,0.0008851300422923841
neighbourhood_Laurelton,0.0008121788795652682
neighbourhood_Breezy Point,0.0007162750353051961
neighbourhood_Clifton,0.0007132681857929219
neighbourhood_Morris Heights,0.0006729525811921751
neighbourhood_Rosedale,0.0006528623471765312
neighbourhood_Concourse,0.0006130621203931067
neighbourhood_Coney Island,0.0005412192416193942
neighbourhood_Port Morris,0.0004581052782021392
neighbourhood_Concord,0.00043959001190203747
neighbourhood_Cambria Heights,0.0004234502640559353
neighbourhood_South Beach,0.0004088712269198456
neighbourhood_New Dorp Beach,0.00039481375565769266
neighbourhood_Tottenville,0.0003855872707859438
neighbourhood_Mount Hope,0.00035348777301539755
neighbourhood_Castle Hill,0.0003524534696677178
neighbourhood_Hollis,0.00032755987847923483
neighbourhood_University Heights,0.00031794032567786544
neighbourhood_Parkchester,0.00031320467185880907
neighbourhood_Brownsville,0.00025740156788654783
neighbourhood_Morris Park,0.0002500089901673106
neighbourhood_Bronxdale,0.00022311596724784152
neighbourhood_West Brighton,0.00017096430746980687
neighbourhood_Middle Village,0.00016965347178589523
neighbourhood_Tremont,0.0001459782746733171
neighbourhood_Pelham Bay,0.00014431216857571722
neighbourhood_Bayswater,0.00013565030416337482
neighbourhood_College Point,0.00013447893792456687
neighbourhood_Bath Beach,0.00012827992803947206
neighbourhood_Spuyten Duyvil,0.00012682356657026412
neighbourhood_Mariners Harbor,0.00012447729630180333
neighbourhood_Bull's Head,0.00011557751224630594
neighbourhood_Eltingville,0.00010573649300582309
neighbourhood_New Springville,0.00010488718023038411
neighbourhood_Castleton Corners,0.0001045110934910204
neighbourhood_Port Richmond,0.00010184509910747393
neighbourhood_Concourse Village,8.079954743817422e-05
neighbourhood_Bellerose,8.076267529707154e-05
neighbourhood_Midland Beach,7.872207700542963e-05
neighbourhood_Dongan Hills,7.736304844289553e-05
neighbourhood_Rosebank,7.735987136918518e-05
neighbourhood_Melrose,7.224327751046596e-05
neighbourhood_Arrochar,6.777134784648848e-05
neighbourhood_Emerson Hill,5.5465784962539527e-05
neighbourhood_Bergen Beach,5.221530328019195e-05
neighbourhood_Hunts Point,5.101784093779051e-05
neighbourhood_Fieldston,4.9431987904116146e-05
neighbourhood_Soundview,4.624760273406499e-05
neighbourhood_Unionport,4.614887417936127e-05
neighbourhood_Manhattan Beach,3.612678050520895e-05
neighbourhood_Shore Acres,3.226700142532712e-05
neighbourhood_Edgemere,2.9522263995859424e-05
neighbourhood_Bay Terrace,2.9260109631208142e-05
neighbourhood_Woodlawn,2.7893721698359e-05
neighbourhood_Grant City,1.986400760446362e-05
neighbourhood_Mount Eden,1.4445274568941554e-05
neighbourhood_Jamaica Hills,1.42624881181724e-05
neighbourhood_Westchester Square,1.009779415002618e-05
neighbourhood_New Brighton,7.462186159620687e-06
neighbourhood_Huguenot,6.946762927333309e-06
neighbourhood_Mill Basin,6.243838245275662e-06
"neighbourhood_Bay Terrace, Staten Island",5.121192069715617e-06
neighbourhood_North Riverdale,4.829637692404815e-06
neighbourhood_Little Neck,1.0835884273864733e-06
neighbourhood_Baychester,0.0
neighbourhood_Arden Heights,0.0
neighbourhood_Graniteville,0.0
neighbourhood_Fort Wadsworth,0.0
neighbourhood_Co-op City,0.0
neighbourhood_Douglaston,0.0
neighbourhood_Howland Hook,0.0
neighbourhood_Lighthouse Hill,0.0
neighbourhood_Neponsit,0.0
neighbourhood_New Dorp,0.0
neighbourhood_Oakwood,0.0
neighbourhood_Olinville,0.0
neighbourhood_Richmondtown,0.0
neighbourhood_Rossville,0.0
neighbourhood_Silver Lake,0.0
neighbourhood_West Farms,0.0
neighbourhood_Westerleigh,0.0
neighbourhood_Willowbrook,0.0
